booking_key,booking_id,flight_id,passenger_key,booking_date_key,status,seat_number,is_confirmed,is_cancelled,is_pending
875,B1874,6F108,753,20260126,CONFIRMED,16E,True,False,False
876,B1875,6F069,21,20250617,PENDING,17D,False,False,True
877,B1876,6F072,690,20250614,CANCELLED,18F,False,True,False
878,B1877,6F096,939,20251109,CONFIRMED,33F,True,False,False
879,B1878,SJ233,228,20251231,PENDING,31D,False,False,True
880,B1879,AI203,785,20251203,PENDING,9E,False,False,True
881,B1880,UK147,288,20260308,CONFIRMED,2E,True,False,False
882,B1881,UK039,809,20250826,PENDING,8E,False,False,True
883,B1882,6F216,134,20251017,CANCELLED,18B,False,True,False
884,B1883,AI214,984,20251117,PENDING,5B,False,False,True
885,B1884,UK025,283,20250831,CANCELLED,31D,False,True,False
886,B1885,UK053,404,20250810,CANCELLED,11B,False,True,False
887,B1886,6F130,665,20260212,INVALID,9D,False,False,False
888,B1887,6F247,66,20260309,PENDING,23F,False,False,True
889,B1888,6F159,649,20251225,CANCELLED,25C,False,True,False
890,B1889,UK086,604,20260224,CANCELLED,22C,False,True,False
891,B1890,6F102,437,20250830,PENDING,12E,False,False,True
892,B1891,UK186,829,20260126,CANCELLED,18D,False,True,False
893,B1892,6F032,934,20250824,PENDING,17F,False,False,True
894,B1893,6F186,259,20250802,CONFIRMED,19A,True,False,False
895,B1894,6F106,980,20260224,CANCELLED,4F,False,True,False
896,B1895,AI021,966,20251005,CANCELLED,14E,False,True,False
897,B1896,AI157,103,20251130,PENDING,11F,False,False,True
898,B1897,6F054,993,20251101,PENDING,26F,False,False,True
899,B1898,AI187,567,20251003,PENDING,10D,False,False,True
900,B1899,SJ124,769,20250928,PENDING,4B,False,False,True
901,B1900,SJ223,101,20251006,CANCELLED,11C,False,True,False
902,B1901,UK103,198,20250425,CONFIRMED,21A,True,False,False
903,B1902,SJ157,813,20260208,CONFIRMED,14F,True,False,False
904,B1903,6F242,226,20251106,CONFIRMED,9B,True,False,False
905,B1904,UK213,943,20250701,CONFIRMED,8B,True,False,False
906,B1905,SJ120,463,20260213,PENDING,24B,False,False,True
907,B1906,AI035,237,20250811,CANCELLED,22B,False,True,False
908,B1907,6F147,26,20260114,CANCELLED,1B,False,True,False
909,B1908,SJ229,121,20250809,CANCELLED,23B,False,True,False
910,B1909,AI230,910,20251114,PENDING,31B,False,False,True
911,B1910,UK162,506,20250610,CANCELLED,5C,False,True,False
912,B1911,AI066,182,20250529,PENDING,27C,False,False,True
913,B1912,6F205,711,20250909,CANCELLED,19D,False,True,False
914,B1913,AI124,814,20250524,CONFIRMED,27B,True,False,False
915,B1914,UK114,767,20251019,PENDING,20A,False,False,True
916,B1915,AI231,634,20250603,CANCELLED,18B,False,True,False
917,B1916,AI113,543,20251030,CONFIRMED,7D,True,False,False
918,B1917,UK180,984,20250803,INVALID,27A,False,False,False
919,B1918,UK180,315,20251007,CONFIRMED,2B,True,False,False
920,B1919,6F080,991,20260317,PENDING,7C,False,False,True
921,B1920,SJ095,797,20250511,PENDING,14A,False,False,True
922,B1921,SJ115,618,20250424,CANCELLED,21F,False,True,False
923,B1922,AI142,736,20250514,CONFIRMED,7D,True,False,False
924,B1923,UK169,273,20251128,CANCELLED,33F,False,True,False
925,B1924,SJ041,910,20250504,CANCELLED,27D,False,True,False
926,B1925,UK171,232,20250420,CONFIRMED,7D,True,False,False
927,B1926,AI081,420,20251127,CANCELLED,18F,False,True,False
928,B1927,AI162,768,20260128,PENDING,27D,False,False,True
929,B1928,SJ037,442,20260123,CANCELLED,6F,False,True,False
930,B1929,SJ037,496,20251105,CONFIRMED,6A,True,False,False
931,B1930,UK080,24,20251216,PENDING,3B,False,False,True
932,B1931,SJ031,109,20250926,PENDING,16C,False,False,True
933,B1932,AI199,703,20251228,CANCELLED,4B,False,True,False
934,B1933,6F082,502,20250528,CANCELLED,7B,False,True,False
935,B1934,UK217,859,20260412,PENDING,9F,False,False,True
936,B1935,UK014,25,20260413,CANCELLED,6C,False,True,False
937,B1936,SJ180,187,20260111,CONFIRMED,14D,True,False,False
938,B1937,6F268,288,20260219,CANCELLED,16E,False,True,False
939,B1938,UK205,628,20260407,CANCELLED,19B,False,True,False
940,B1939,SJ212,338,20250722,PENDING,22B,False,False,True
941,B1940,UK052,878,20250625,CANCELLED,17C,False,True,False
942,B1941,UK230,914,20250613,CANCELLED,19D,False,True,False
943,B1942,AI145,37,20250718,CANCELLED,23D,False,True,False
944,B1943,SJ035,794,20260313,CONFIRMED,7E,True,False,False
945,B1944,SJ184,137,20250720,CANCELLED,10B,False,True,False
946,B1945,6F207,508,20251103,CONFIRMED,24A,True,False,False
947,B1946,UK144,227,20260330,CONFIRMED,15A,True,False,False
948,B1947,AI126,320,20251022,CONFIRMED,1A,True,False,False
949,B1948,SJ145,840,20250519,CONFIRMED,10A,True,False,False
950,B1949,6F040,916,20250516,PENDING,15B,False,False,True
951,B1950,UK049,182,20250615,CONFIRMED,21B,True,False,False
952,B1951,UK049,874,20260318,CANCELLED,3F,False,True,False
953,B1952,AI087,86,20251018,CONFIRMED,2C,True,False,False
954,B1953,AI152,467,20250524,CANCELLED,19A,False,True,False
955,B1954,SJ240,926,20251106,CONFIRMED,2A,True,False,False
956,B1955,AI212,53,20250914,PENDING,22B,False,False,True
957,B1956,AI064,860,20250921,CONFIRMED,3B,True,False,False
958,B1957,6F093,867,20250607,CONFIRMED,32E,True,False,False
959,B1958,AI118,235,20250428,PENDING,29C,False,False,True
960,B1959,AI172,959,20251219,CONFIRMED,23D,True,False,False
961,B1960,6F183,779,20260130,CANCELLED,27E,False,True,False
962,B1961,6F200,799,20250715,CONFIRMED,28A,True,False,False
963,B1962,SJ077,433,20251223,CONFIRMED,18C,True,False,False
964,B1963,UK030,496,20260224,CONFIRMED,27F,True,False,False
965,B1964,SJ232,999,20250521,PENDING,18B,False,False,True
966,B1965,6F090,100,20260129,CONFIRMED,20D,True,False,False
967,B1966,UK002,990,20251106,CONFIRMED,12B,True,False,False
968,B1967,AI154,599,20250703,CANCELLED,22C,False,True,False
969,B1968,6F089,403,20251011,CONFIRMED,2D,True,False,False
970,B1969,6F218,396,20260408,CONFIRMED,29A,True,False,False
971,B1970,6F241,527,20251126,CONFIRMED,12B,True,False,False
972,B1971,6F116,415,20250820,CONFIRMED,2B,True,False,False
973,B1972,UK199,939,20250418,CANCELLED,19B,False,True,False
974,B1973,SJ033,613,20250428,CANCELLED,8C,False,True,False
975,B1974,AI210,677,20250803,PENDING,15B,False,False,True
976,B1975,UK148,463,20250826,INVALID,20E,False,False,False
977,B1976,AI229,541,20250827,PENDING,16F,False,False,True
978,B1977,UK005,626,20260101,PENDING,4A,False,False,True
979,B1978,SJ080,619,20251207,CONFIRMED,12C,True,False,False
980,B1979,SJ092,922,20251202,CANCELLED,1F,False,True,False
981,B1980,SJ055,364,20251204,CANCELLED,15A,False,True,False
982,B1981,AI239,130,20250517,CONFIRMED,19D,True,False,False
983,B1982,6F162,84,20250617,INVALID,7A,False,False,False
984,B1983,UK101,271,20250628,INVALID,27A,False,False,False
985,B1984,6F198,244,20250425,CONFIRMED,27F,True,False,False
986,B1985,6F239,388,20250928,CONFIRMED,31F,True,False,False
987,B1986,SJ177,214,20251007,CONFIRMED,13F,True,False,False
988,B1987,6F044,818,20260312,CANCELLED,19F,False,True,False
989,B1988,6F248,166,20260217,PENDING,13A,False,False,True
990,B1989,6F002,791,20251210,INVALID,16F,False,False,False
991,B1990,SJ197,59,20260331,CONFIRMED,14B,True,False,False
992,B1991,UK091,602,20260114,CANCELLED,22E,False,True,False
993,B1992,6F215,883,20250425,CONFIRMED,25C,True,False,False
994,B1993,AI093,843,20260311,CANCELLED,5B,False,True,False
995,B1994,UK090,924,20260331,CONFIRMED,21D,True,False,False
996,B1995,SJ005,504,20251120,CANCELLED,11C,False,True,False
997,B1996,UK106,706,20250808,CANCELLED,27E,False,True,False
998,B1997,6F223,123,20250503,PENDING,27B,False,False,True
999,B1998,6F011,648,20251023,CONFIRMED,14C,True,False,False
1000,B1999,UK124,413,20250808,INVALID,12B,False,False,False
